label|command|expected_status|flags|lane|direction|rate|weights|size|ring|cache|txoff|rxoff|timeout|session|path|object|dropdata|dropack|unavailable|rawtarget|spacing|stale|initialseq|faultflags|idle|injectmask|injectdelay|window|started_ms|finished_ms|sequence|fixed_status|rotating_status|fixed_state|rotating_state|fixed_dump_path|rotating_dump_path
reboot_baseline|3|0|2|3|0|2|257|65536|32|1|0|0|120000|2685403137|10|65536|0|0|0|0|1024|0|0|0|0|0|0|NA|1785436558425|1785436559399|1001|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/reboot_baseline.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/reboot_baseline.rotating.bin
fixed_reboot_identity|1|0|0|0|0|0|257|0|8|0|0|0|10000|2685403137|10|1|0|0|0|0|1024|0|0|0|0|0|0|NA|1785436559878|1785436560022|1002|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/fixed_reboot_identity.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/fixed_reboot_identity.rotating.bin
fixed_reboot_clean|3|0|2|3|1|2|257|65536|32|1|0|0|120000|2685403137|10|65537|0|0|0|0|1024|0|0|0|0|0|0|NA|1785436560081|1785436561036|1003|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/fixed_reboot_clean.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/fixed_reboot_clean.rotating.bin
rotating_reboot_identity|1|0|0|0|0|0|257|0|8|0|0|0|10000|2685403137|10|1|0|0|0|0|1024|0|0|0|0|0|0|NA|1785436561506|1785436561638|1004|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/rotating_reboot_identity.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/rotating_reboot_identity.rotating.bin
rotating_reboot_clean|3|0|2|3|0|2|257|65536|32|1|0|0|120000|2685403137|10|65538|0|0|0|0|1024|0|0|0|0|0|0|NA|1785436561672|1785436562634|1005|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/rotating_reboot_clean.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/rotating_reboot_clean.rotating.bin
reverse_reboot_order_clean|3|0|2|3|1|2|257|65536|32|1|0|0|120000|2685403137|10|65539|0|0|0|0|1024|0|0|0|0|0|0|NA|1785436563560|1785436564529|1006|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/reverse_reboot_order_clean.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/reverse_reboot_order_clean.rotating.bin
recovery_pl_soft_reset|8|0|0|0|0|0|257|0|8|0|0|0|10000|2685403137|10|1|0|0|0|0|1024|0|0|0|0|0|0|NA|1785436564569|1785436564695|1007|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/recovery_pl_soft_reset.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/recovery_pl_soft_reset.rotating.bin
post_pl_reset_clean|3|0|2|3|0|2|257|65536|32|1|0|0|120000|2685403137|10|65540|0|0|0|0|1024|0|0|0|0|0|0|NA|1785436564728|1785436565691|1008|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/post_pl_reset_clean.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/post_pl_reset_clean.rotating.bin
recovery_dma_reset|5|0|0|0|0|0|257|0|32|0|0|0|10000|2685403137|10|1|0|0|0|0|1024|0|0|0|0|0|0|NA|1785436565725|1785436565848|1009|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/recovery_dma_reset.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/recovery_dma_reset.rotating.bin
post_dma_reset_clean|3|0|2|3|1|2|257|65536|32|1|0|0|120000|2685403137|10|65541|0|0|0|0|1024|0|0|0|0|0|0|NA|1785436565912|1785436566880|1010|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/post_dma_reset_clean.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_g/dumps/post_dma_reset_clean.rotating.bin
